id, Municipality Name, Event Name, Event Name_Kana, Event Name_English, Start Date, End Date, Start Time, End Time, Remarks, Event Details, Fee (Basic), Fee (Detailed), Contact Name, Contact Phone Number, Contact Extension Number, Organizer, Venue Name, Address, Directions, Latitude, Longitude, Access Method, Parking Information, Capacity, Application End Date, Application End Time, Application Method, URL, Category, District, Publication Date, Update Date
361,浜松市,【青年文化講座】Let's talk in English! 日常英会話,,,2023-04-07,,20:05,21:05,全13回講座,"【内容】少人数のグループレッスンで日常の身近なテーマを題材にした、すぐに使える英会話講座です。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】マギダ・アルベス

【その他】筆記用具",13000,13000,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,2023-02-20
362,浜松市,【青年文化講座】パワーポイント基礎,,,2023-05-18,,19:10,20:50,全5回講座,"【内容】プレゼンテーションツールとして多くの人が利用している「パワーポイント」！その基本操作をじっくり学習できるのがこちらの講座です。パワーポイント未経験の方を対象に、スライドの作成や編集、スライドショーの実行など丁寧に学習していきます。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】大島　さやか(マイクロソフト認定トレーナー)

【その他】パソコン、筆記用具 ※パソコンの貸出はありません。　パソコン講座のレベルを「●」で表示しました。 ●初心者からでもOK　●●エクセル・ワードの経験がある方　●●●エクセル・ワードの経験があり、スキルアップしたい方",7650,8970(テキスト代込),アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
363,浜松市,【青年文化講座】エクセル基礎,,,2023-04-15,,9:30,11:10,全5回講座,"【内容】趣味でも仕事でも、とっても役に立つ表計算ソフト「エクセル」その基本操作をしっかりと学習できるのが、この講座です。はじめてエクセルを操作する人を対象に表やグラフの作成、データの並べ替えや抽出などゆっくり丁寧に学習していきます。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】大島　さやか(マイクロソフト認定トレーナー)

【その他】パソコン、筆記用具 ※パソコンの貸出はありません。　パソコン講座のレベルを「●」で表示しました。 ●初心者からでもOK　●●エクセル・ワードの経験がある方　●●●エクセル・ワードの経験があり、スキルアップしたい方",7650,8970(テキスト代込),アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
364,浜松市,【青年文化講座】ライフプランセミナー　iDeCo、NISAを始める前に聞きたい話(1),,,2023-04-19,,19:15,20:45,全1回講座,"【内容】聞いたことがあるけれど、始められていないiDeCo、NISA。始めたという人周りでも聞くようになったけれど、自分は本当にやった方がいいのかわからない。いまさらそういったことなかなか聞けない。そんな方にiDeCo、NISAはどんな制度なのか？そもそも自分は行った方がいいのか？をわかりやすくお伝えする講座です。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】一般社団法人ライフプラン診断士協会

【その他】筆記用具　※子供同伴可 ※各回同じ内容になります。",0,0,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
365,浜松市,【青年文化講座】ライフプランセミナー　iDeCo、NISAを始める前に聞きたい話(2),,,2023-05-17,,19:15,20:45,全1回講座,"【内容】聞いたことがあるけれど、始められていないiDeCo、NISA。始めたという人周りでも聞くようになったけれど、自分は本当にやった方がいいのかわからない。いまさらそういったことなかなか聞けない。そんな方にiDeCo、NISAはどんな制度なのか？そもそも自分は行った方がいいのか？をわかりやすくお伝えする講座です。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】一般社団法人ライフプラン診断士協会

【その他】筆記用具　※子供同伴可 ※各回同じ内容になります。",0,0,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
366,浜松市,【青年文化講座】ライフプランセミナー　iDeCo、NISAを始める前に聞きたい話(3),,,2023-06-21,,19:15,20:45,全1回講座,"【内容】聞いたことがあるけれど、始められていないiDeCo、NISA。始めたという人周りでも聞くようになったけれど、自分は本当にやった方がいいのかわからない。いまさらそういったことなかなか聞けない。そんな方にiDeCo、NISAはどんな制度なのか？そもそも自分は行った方がいいのか？をわかりやすくお伝えする講座です。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】一般社団法人ライフプラン診断士協会

【その他】筆記用具　※子供同伴可 ※各回同じ内容になります。",0,0,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
367,浜松市,【青年文化講座】ライフプランセミナー　iDeCo、NISAを始める前に聞きたい話(4),,,2023-07-19,,19:15,20:45,全1回講座,"【内容】聞いたことがあるけれど、始められていないiDeCo、NISA。始めたという人周りでも聞くようになったけれど、自分は本当にやった方がいいのかわからない。いまさらそういったことなかなか聞けない。そんな方にiDeCo、NISAはどんな制度なのか？そもそも自分は行った方がいいのか？をわかりやすくお伝えする講座です。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】一般社団法人ライフプラン診断士協会

【その他】筆記用具　※子供同伴可 ※各回同じ内容になります。",0,0,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
368,浜松市,【青年文化講座】いつやめる？ムダな保険の見分け方(1),,,2023-04-08,,10:00,12:00,全1回講座,"【内容】「教育費」「住宅ローン」「老後の生活費」それに、保険料や自動車、通信費など、支出の多くを占める固定費。これらを見つめ直して、もっと上手にお金を活用したい！そんな方にオススメ。見つめ直すために必要な考え方や対策方法など、改善につながるノウハウをお伝えします。※セミナーによる営業行為はいたしません。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】一般社団法人ライフプラン診断士協会

【その他】筆記用具　※子供同伴可 ※各回同じ内容になります。",0,0,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
369,浜松市,【青年文化講座】いつやめる？ムダな保険の見分け方(2),,,2023-06-10,,10:00,12:00,全1回講座,"【内容】「教育費」「住宅ローン」「老後の生活費」それに、保険料や自動車、通信費など、支出の多くを占める固定費。これらを見つめ直して、もっと上手にお金を活用したい！そんな方にオススメ。見つめ直すために必要な考え方や対策方法など、改善につながるノウハウをお伝えします。※セミナーによる営業行為はいたしません。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】一般社団法人ライフプラン診断士協会

【その他】筆記用具　※子供同伴可 ※各回同じ内容になります。",0,0,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
370,浜松市,【青年文化講座】Thomas Easy Convo.　〜0から学び直す大人の英会話(前期),,,2023-04-06,,19:05,20:05,全6回講座,"【内容】いくつになってからでも語学は挑戦できると言われています。学校を卒業して以来、ずっとやっていない方、学生時代は好きではなかったが、もう一度挑戦してみたい方、英語でコミュニケーションをとってみたい方など、トーマス先生と日常で使える英語を楽しく学んでみませんか？日本語も堪能な先生なので初心者の方も安心して学べます。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】ミッケル・トーマス

【その他】筆記用具",6000,6000,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
371,浜松市,【青年文化講座】Thomas Easy Convo.　〜0から学び直す大人の英会話(後期),,,2023-06-08,,19:05,20:05,全6回講座,"【内容】いくつになってからでも語学は挑戦できると言われています。学校を卒業して以来、ずっとやっていない方、学生時代は好きではなかったが、もう一度挑戦してみたい方、英語でコミュニケーションをとってみたい方など、トーマス先生と日常で使える英語を楽しく学んでみませんか？日本語も堪能な先生なので初心者の方も安心して学べます。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】ミッケル・トーマス

【その他】筆記用具",6000,6000,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
372,浜松市,【青年文化講座】スマイル＾＾キッチン 和食職人から習う料理教室〜初心者向け,,,2023-04-17,,19:00,21:00,全4回講座,"【内容】料理の基本から簡単でおいしい料理を楽しく学びませんか？覚えておきたい魚のさばき方をはじめ、旬の新鮮な食材を使った料理のアレコレを割烹料理店主から学びます。大好きな人に美味しいご飯を作れる料理人になって、胃袋を掴みましょう☆ 大人気講座の夜開催です！※料理はお持ち帰りとなります。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】永谷 光弘(割烹しんはま経営)

【その他】エプロン、三角巾、マスク、ふきん2枚、持ち帰り用容器、保冷剤",4080,10080(材料費込),アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
373,浜松市,【青年文化講座】きもの着付,,,2023-04-18,,18:30,20:30,全10回講座,"【内容】きものの知識を習得し、美しい立居振舞いを身につけましょう。ご自分で着る楽しみを体験してください。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】瀧口　光子

【その他】きもの一式:きもの(浴衣以外)、長襦袢、裾よけ、肌襦袢、足袋、こしひも3本、伊達締め2本、補正用タオル2枚、きものベルト(コーリンベルト)、衿芯、帯(半巾帯)",9200,9200(テキスト代別途),アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
374,浜松市,【青年文化講座】茶道(表千家),,,2023-04-12,,19:30,21:00,全10回講座,"【内容】お作法を覚えながら美味しいお茶とお菓子をいただきます。すばらしい伝統文化に触れてみましょう。初心者でも安心してご参加いただけます。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】伊藤 典子

【その他】ふくさ、懐紙、懐紙入れ、扇子、菓子切り(楊枝)、白いソックス",9200,11800(材料費込),アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
375,浜松市,【青年文化講座】いけばな(池坊),,,2023-04-13,,19:00,21:00,全10回講座,"【内容】季節の草花をおうちに美しく飾る方法を学びます。壁掛けの花やコサージュ等、幅広いお花での遊び方も楽しく勉強しましょう。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】片岡 佳子(華道池坊)

【その他】花ばさみ",9200,9200+材料費(各回毎1200程度)別途,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
376,浜松市,【青年文化講座】書を楽しむ〜自分の書道作品を作ろう(創作指導),,,2023-04-30,,18:30,20:00,全4回講座,"【内容】墨絵、写経、御朱印風字体といった「書」を用いて、あなたの好きな言葉や描きたい絵などを表現してみましょう。初心者には基本から、中上級者には創作作品の制作等、一人一人の技量や希望に即した指導をします。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】徳増 天慎(浜松書道研究会)

【その他】希望(硬筆、毛筆)に応じた用具一式 ※道具一式無料貸出し有り、墨代無料、道具持込自由",4080,4080,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
377,浜松市,【青年文化講座】美bodyシェイプアップピラティス(木)(1),,,2023-04-13,,19:05,19:55,全13回講座,"【内容】美bodyを目指して、柔軟性と筋力のバランスを整えていきます。体幹をひきしめウエスト背中おしり周りもスッキリ。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】榎戸 麻衣子　(RICAピラティススタジオヘルスタ在籍講師)

【その他】運動のできる服装、タオル、飲み物、ヨガマット　※用具(ストレッチポール等)の無料貸出あり。各講座内で振替可能(振替は講師の許可が必要)",9620,9620,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
378,浜松市,【青年文化講座】美bodyシェイプアップピラティス(木)(2),,,2023-04-13,,20:05,20:55,全13回講座,"【内容】美bodyを目指して、柔軟性と筋力のバランスを整えていきます。体幹をひきしめウエスト背中おしり周りもスッキリ。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】榎戸 麻衣子　(RICAピラティススタジオヘルスタ在籍講師)

【その他】運動のできる服装、タオル、飲み物、ヨガマット　※用具(ストレッチポール等)の無料貸出あり。各講座内で振替可能(振替は講師の許可が必要)",9620,9620,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
379,浜松市,【青年文化講座】美bodyストレッチ＆リラックスヨガ(前期),,,2023-04-15,,19:05,19:55,全4回講座,"【内容】夜に行うヨガは、深い呼吸とストレッチで1日のストレスや緊張によって疲れた心とカラダを緩め、リラックスした状態に導いてくれます。また心地よい眠りや睡眠の質を高めることにも効果的です。翌日に疲れを残さず、すっきりとした目覚めで日曜の朝を迎えましょう。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】中村 朋子(RICAピラティススタジオヘルスタ在籍講師)

【その他】運動のできる服装、タオル、飲み物、ヨガマット",2960,2960,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
380,浜松市,【青年文化講座】美bodyストレッチ＆リラックスヨガ(後期),,,2023-06-10,,19:05,19:55,全4回講座,"【内容】夜に行うヨガは、深い呼吸とストレッチで1日のストレスや緊張によって疲れた心とカラダを緩め、リラックスした状態に導いてくれます。また心地よい眠りや睡眠の質を高めることにも効果的です。翌日に疲れを残さず、すっきりとした目覚めで日曜の朝を迎えましょう。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】中村 朋子(RICAピラティススタジオヘルスタ在籍講師)

【その他】運動のできる服装、タオル、飲み物、ヨガマット",2960,2960,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
381,浜松市,【青年文化講座】硬式テニス(初級〜中級クラス),,,2023-04-13,,19:30,21:00,全12回講座,"【内容】外の空気に触れながらレッスン！レベルアップしたい方向けです。それぞれの技量に合わせて実技指導します。仕事帰りにリフレッシュしませんか？

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】太田 正孝

【その他】運動のできる服装、ラケット、タオル、飲み物",14760,14760,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
382,浜松市,【青年文化講座】バドミントン初心者〜,,,2023-04-20,,19:15,21:15,全12回講座,"【内容】ラケットでシャトルを打ち合う楽しさや体を動かすことの爽快感を体験しましょう！基本練習、トレーニングから試合まで。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】河瀬 八生(日本スポーツ協会コーチ2)

【その他】運動のできる服装、室内シューズ、ラケット、タオル、飲み物",9840,9840,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
383,浜松市,【青年文化講座】HIPHOPスタジオMJ ビギナークラス(前期),,,2023-04-10,,19:15,21:15,全6回講座,"【内容】踊りは基本が全てです。基本から丁寧にレッスンします！リズムキープは、すべてのダンスの基礎ですが、ヒップホップほどリズム取りを重要視し、その取り方に幅のあるダンスはないでしょう。ビートにノッて身体を動かすこの感覚。音楽にノッて自然と身体が動くだけでもすっごく楽しいんです！ダンスはHappyな気持ちにさせてくれたり元気にさせてくれるんです！ストレス解消や、心のリフレッシュにつながります。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】KEIICHI(DANCE SPACE スタジオMJ)

【その他】運動のできる服装、室内シューズ、タオル、飲み物",4500,4500,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
384,浜松市,【青年文化講座】HIPHOPスタジオMJ ビギナークラス(後期),,,2023-06-05,,19:15,21:15,全6回講座,"【内容】踊りは基本が全てです。基本から丁寧にレッスンします！リズムキープは、すべてのダンスの基礎ですが、ヒップホップほどリズム取りを重要視し、その取り方に幅のあるダンスはないでしょう。ビートにノッて身体を動かすこの感覚。音楽にノッて自然と身体が動くだけでもすっごく楽しいんです！ダンスはHappyな気持ちにさせてくれたり元気にさせてくれるんです！ストレス解消や、心のリフレッシュにつながります。

【対象】市内に居住または勤務している15歳以上40歳未満の人　3月20日以降定員に満たない場合、15歳以上の一般の人の申し込み可

【講師】KEIICHI(DANCE SPACE スタジオMJ)

【その他】運動のできる服装、室内シューズ、タオル、飲み物",4500,4500,アイミティ浜松,(053)465-5065,,,浜松市勤労青少年ホーム(アイミティ浜松),浜松市中区船越町11-11,,34.714507,137.743406,,有,先着順,,,"申込必要

【方法】窓口／電話((053)465-5065)／FAX((053)465-5066)／ホームページ

(1)【ホームページ・ファクス・窓口】3月15日(水)午前9時から受付開始 (2)【電話】3月16日(木)午前9時から受付開始　(1)(2)とも3月25日(土)までに費用を納付　(1)(2)とも先着順、複数申込可",https://www.birukan.jp/aimity/,講座・教室,中区,2023-01-23,
